wikidata_id,common_name,scientific_name,wikipedia_title,source_url,mass_kg,lifespan_yr,gestation_days,litter_size,max_speed_mph,conservation_status,pageviews_30d,image_url,image_file_page,image_license,image_attribution
Q1762238,Heath mouse,Pseudomys shortridgei,Heath mouse,https://en.wikipedia.org/wiki/Heath_mouse,,,,,,Endangered,101,https://upload.wikimedia.org/wikipedia/commons/8/81/Pseudomys_shortridgei%2C_Heath_mouse_01.jpg,https://commons.wikimedia.org/wiki/File%3APseudomys_shortridgei%2C_Heath_mouse_01.jpg,CC BY 4.0,David Paul / CC BY 4.0
Q307884,Red rock rat,Aethomys chrysophilus,Red rock rat,https://en.wikipedia.org/wiki/Red_rock_rat,,,,,,Least Concern,123,https://upload.wikimedia.org/wikipedia/commons/0/02/Red_veld_rat.jpg,https://commons.wikimedia.org/wiki/File%3ARed_veld_rat.jpg,CC BY 3.0,Simon J. Tonge / CC BY 3.0
Q1765218,Goldman's broad-clawed shrew,Cryptotis goldmani,Goldman's broad-clawed shrew,https://en.wikipedia.org/wiki/Goldman's_broad-clawed_shrew,,,,,,Least Concern,32,https://upload.wikimedia.org/wikipedia/commons/f/fe/BairdShrew23.jpg,https://commons.wikimedia.org/wiki/File%3ABairdShrew23.jpg,Public domain,Public domain
Q756208,Sylvicapra grimmia,Sylvicapra grimmia,Common duiker,https://en.wikipedia.org/wiki/Common_duiker,,,220.671875,,,Least Concern,1615,https://upload.wikimedia.org/wikipedia/commons/a/a6/C%C3%A9phalophe_de_grimm%2C_crop.jpg,https://commons.wikimedia.org/wiki/File%3AC%C3%A9phalophe_de_grimm%2C_crop.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:AMADOU_BAHLEMAN_FARID"" title=""User:AMADOU BAHLEMAN FARID"">Farid AMADOU BAHLEMAN </a> / CC BY-SA 4.0"
Q763853,Silky sifaka,Propithecus candidus,Silky sifaka,https://en.wikipedia.org/wiki/Silky_sifaka,,,,,,Critically Endangered,1132,https://upload.wikimedia.org/wikipedia/commons/c/cd/Propithecus_candidus_001.jpg,https://commons.wikimedia.org/wiki/File%3APropithecus_candidus_001.jpg,CC BY-SA 3.0,Jeff Gibbs / CC BY-SA 3.0
Q1818282,Northern free-tailed bat,Chaerephon johorensis,Northern free-tailed bat,https://en.wikipedia.org/wiki/Northern_free-tailed_bat,,,,,,Vulnerable,44,https://upload.wikimedia.org/wikipedia/commons/4/4f/Chaerephon_johorensis.jpg,https://commons.wikimedia.org/wiki/File%3AChaerephon_johorensis.jpg,Public domain,George Edward Dobson / Public domain
Q1766861,Stuhlmann's golden mole,Chrysochloris stuhlmanni,Stuhlmann's golden mole,https://en.wikipedia.org/wiki/Stuhlmann's_golden_mole,,,,,,Least Concern,134,https://upload.wikimedia.org/wikipedia/commons/0/01/Kleiner-igeltanrek-a.jpg,https://commons.wikimedia.org/wiki/File%3AKleiner-igeltanrek-a.jpg,CC BY-SA 2.0 de,"<a href=""https://de.wikipedia.org/wiki/User:Wilfried_Berns"" class=""extiw"" title=""de:User:Wilfried Berns"">Wilfried Berns</a> www.Tierdoku.com / CC BY-SA 2.0 de"
Q80763,Pachyuromys duprasi,Pachyuromys duprasi,Fat-tailed gerbil,https://en.wikipedia.org/wiki/Fat-tailed_gerbil,,,,,,Least Concern,1073,https://upload.wikimedia.org/wikipedia/commons/9/98/Pachyuromys-duprasi_PeterMaas.jpg,https://commons.wikimedia.org/wiki/File%3APachyuromys-duprasi_PeterMaas.jpg,CC BY-SA 2.5,"<a href=""//commons.wikimedia.org/wiki/User:Pmaas"" title=""User:Pmaas"">P.H.J. (Peter) Maas</a> / <a rel=""nofollow"" class=""external text"" href=""http://www.petermaas.nl/"">www.petermaas.nl</a> / CC BY-SA 2.5"
Q1768871,Yankari Shrew,Crocidura yankariensis,Yankari shrew,https://en.wikipedia.org/wiki/Yankari_shrew,,,,,,Least Concern,34,https://upload.wikimedia.org/wikipedia/commons/4/45/Myosorex_varius.png,https://commons.wikimedia.org/wiki/File%3AMyosorex_varius.png,CC BY 2.0,A. Robers / CC BY 2.0
Q947078,White-Ankled Mouse,Peromyscus pectoralis,White-ankled mouse,https://en.wikipedia.org/wiki/White-ankled_mouse,,,,,,Least Concern,46,https://upload.wikimedia.org/wikipedia/commons/a/a2/Peromyscus_pectoralis_pectoralis_%28iNaturalist_377895%29.jpg,https://commons.wikimedia.org/wiki/File%3APeromyscus_pectoralis_pectoralis_%28iNaturalist_377895%29.jpg,CC BY-SA 4.0,"(c) juancruzado, some rights reserved (CC BY-SA) / CC BY-SA 4.0"
Q304401,Percival's Trident Bat,Cloeotis percivali,Percival's trident bat,https://en.wikipedia.org/wiki/Percival's_trident_bat,,,,,,Least Concern,71,https://upload.wikimedia.org/wikipedia/commons/1/1c/Bat_%28PSF%29.jpg,https://commons.wikimedia.org/wiki/File%3ABat_%28PSF%29.jpg,Public domain,"<a href=""https://en.wikipedia.org/wiki/Pearson_Scott_Foresman"" class=""extiw"" title=""en:Pearson Scott Foresman"">Pearson Scott Foresman</a> / Public domain"
Q1832238,Necklace Pipistrelle,Arielulus torquatus,Arielulus torquatus,https://en.wikipedia.org/wiki/Arielulus_torquatus,,,,,,Least Concern,15,https://upload.wikimedia.org/wikipedia/commons/5/59/Pipistrellus_flight2.jpg,https://commons.wikimedia.org/wiki/File%3APipistrellus_flight2.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Barracuda1983&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Barracuda1983 (page does not exist)"">Barracuda1983</a> / CC BY-SA 3.0"
Q1350394,Perrier's sifaka,Propithecus perrieri,Perrier's sifaka,https://en.wikipedia.org/wiki/Perrier's_sifaka,,,,,,Critically Endangered,309,https://upload.wikimedia.org/wikipedia/commons/0/0c/Propithecus_perrieri_001.jpg,https://commons.wikimedia.org/wiki/File%3APropithecus_perrieri_001.jpg,CC BY-SA 3.0,Kris Norvig / CC BY-SA 3.0
Q186267,Ovis ammon,Ovis ammon,Argali,https://en.wikipedia.org/wiki/Argali,,,155.0,,,Near Threatened,6328,https://upload.wikimedia.org/wikipedia/commons/e/e4/Karkaraly_National_Park_11.jpg,https://commons.wikimedia.org/wiki/File%3AKarkaraly_National_Park_11.jpg,CC BY-SA 3.0,"S. Reznichenko (<a href=""//commons.wikimedia.org/w/index.php?title=User:Kgnpp&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Kgnpp (page does not exist)"">Kgnpp</a>) / CC BY-SA 3.0"
Q1829427,Davies's big-eared bat,Glyphonycteris daviesi,Davies's big-eared bat,https://en.wikipedia.org/wiki/Davies's_big-eared_bat,,,,,,Least Concern,80,https://upload.wikimedia.org/wikipedia/commons/f/f3/Glyphonycteris_daviesi.jpg,https://commons.wikimedia.org/wiki/File%3AGlyphonycteris_daviesi.jpg,CC BY 4.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/people/edward137"">Edward Bell</a> / CC BY 4.0"
Q932156,Corsican hare,Lepus corsicanus,Corsican hare,https://en.wikipedia.org/wiki/Corsican_hare,,,,,,Vulnerable,437,https://upload.wikimedia.org/wikipedia/commons/a/a8/Lepus_corsicanus_88166717.jpg,https://commons.wikimedia.org/wiki/File%3ALepus_corsicanus_88166717.jpg,CC BY 4.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/280011"">Thomas Galewski</a> / CC BY 4.0"
Q208140,Equus africanus,Equus africanus,African wild ass,https://en.wikipedia.org/wiki/African_wild_ass,,,365.25,,,Critically Endangered,8522,https://upload.wikimedia.org/wikipedia/commons/f/fd/Equus_africanus_somaliensis_-_R%C3%A9serve_africaine_de_Sigean_01.jpg,https://commons.wikimedia.org/wiki/File%3AEquus_africanus_somaliensis_-_R%C3%A9serve_africaine_de_Sigean_01.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Llez"" title=""User:Llez"">H. Zell</a> / CC BY-SA 3.0"
Q103928246,Nilgiri langur,Semnopithecus johnii,Nilgiri langur,https://en.wikipedia.org/wiki/Nilgiri_langur,,,,,,Vulnerable,1565,https://upload.wikimedia.org/wikipedia/commons/6/66/Nilgiri_langur_%281%29_by_N._A._Naseer.jpg,https://commons.wikimedia.org/wiki/File%3ANilgiri_langur_%281%29_by_N._A._Naseer.jpg,CC BY-SA 2.5 in,"<bdi><a href=""https://en.wikipedia.org/wiki/en:N._A._Naseer"" class=""extiw"" title=""w:en:N. A. Naseer""><span title=""Indian photographer"">N.A.Nazeer</span></a></bdi> / CC BY-SA 2.5 in"
Q62696781,Chaeropus yirratji,Chaeropus yirratji,Northern pig-footed bandicoot,https://en.wikipedia.org/wiki/Northern_pig-footed_bandicoot,,,,,,extinct species,285,https://upload.wikimedia.org/wikipedia/commons/a/af/Mus_Nat_Hist_Nat_25022013_Chaeropus_ecaudatus.jpg,https://commons.wikimedia.org/wiki/File%3AMus_Nat_Hist_Nat_25022013_Chaeropus_ecaudatus.jpg,CC0,"<a href=""//commons.wikimedia.org/wiki/User:Vassil"" title=""User:Vassil"">Vassil</a> / CC0"
Q1360095,Hairy-footed flying squirrel,Belomys pearsonii,Hairy-footed flying squirrel,https://en.wikipedia.org/wiki/Hairy-footed_flying_squirrel,,,,,,Least Concern,125,https://upload.wikimedia.org/wikipedia/commons/5/57/Belomys_pearsonii.jpg,https://commons.wikimedia.org/wiki/File%3ABelomys_pearsonii.jpg,Public domain,Philbert Charles Berjeau / Public domain
Q36341,Ursus arctos,Ursus arctos,Brown bear,https://en.wikipedia.org/wiki/Brown_bear,500.0,,213.0625,2.5,,Least Concern,64506,https://upload.wikimedia.org/wikipedia/commons/7/71/2010-kodiak-bear-1.jpg,https://commons.wikimedia.org/wiki/File%3A2010-kodiak-bear-1.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Yathin_sk"" title=""User:Yathin sk"">Yathin S Krishnappa</a> / CC BY-SA 3.0"
Q1767175,Slender Harvest Mouse,Reithrodontomys gracilis,Slender harvest mouse,https://en.wikipedia.org/wiki/Slender_harvest_mouse,,,,,,Least Concern,57,https://upload.wikimedia.org/wikipedia/commons/c/c1/Reithrodontomys_gracilis_by_Juan_Cruzado_Cortes.jpg,https://commons.wikimedia.org/wiki/File%3AReithrodontomys_gracilis_by_Juan_Cruzado_Cortes.jpg,CC BY-SA 4.0,Juan Cruzado Cortés / CC BY-SA 4.0
Q322138,finless porpoise,Neophocaena phocaenoides,Indo-Pacific finless porpoise,https://en.wikipedia.org/wiki/Indo-Pacific_finless_porpoise,,,,,,Vulnerable,1226,https://upload.wikimedia.org/wikipedia/commons/c/c6/Stamps_of_Indonesia%2C_040-05.jpg,https://commons.wikimedia.org/wiki/File%3AStamps_of_Indonesia%2C_040-05.jpg,Public domain,Post of Indonesia / Public domain
Q832345,Pithecia pithecia,Pithecia pithecia,White-faced saki,https://en.wikipedia.org/wiki/White-faced_saki,,,,,,Least Concern,1226,https://upload.wikimedia.org/wikipedia/commons/d/d5/1_white_faced_saki_2024.jpg,https://commons.wikimedia.org/wiki/File%3A1_white_faced_saki_2024.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Chensiyuan"" title=""User:Chensiyuan"">Chensiyuan</a> / CC BY-SA 4.0"
Q305048,Glossophaga morenoi,Glossophaga morenoi,Western long-tongued bat,https://en.wikipedia.org/wiki/Western_long-tongued_bat,,,,,,Least Concern,40,https://upload.wikimedia.org/wikipedia/commons/e/ec/Western_long-tongued_bat_imported_from_iNaturalist_photo_61731732_on_18_April_2022_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File%3AWestern_long-tongued_bat_imported_from_iNaturalist_photo_61731732_on_18_April_2022_%28cropped%29.jpg,CC BY-SA 4.0,"(c) Juan Cruzado Cortés, some rights reserved (CC BY-SA) / CC BY-SA 4.0"
Q29995,Eurasian otter,Lutra lutra,Eurasian otter,https://en.wikipedia.org/wiki/Eurasian_otter,0.11,,67.5,2.5,,Near Threatened,19736,https://upload.wikimedia.org/wikipedia/commons/d/d3/Fischotter%2C_Lutra_Lutra.JPG,https://commons.wikimedia.org/wiki/File%3AFischotter%2C_Lutra_Lutra.JPG,CC BY-SA 3.0,Bernard Landgraf / CC BY-SA 3.0
Q193469,Budorcas taxicolor,Budorcas taxicolor,Takin,https://en.wikipedia.org/wiki/Takin,,,228.28125,1.0,,Vulnerable,10892,https://upload.wikimedia.org/wikipedia/commons/a/a6/Thimphu-Takin-Reservat-06-2015-gje.jpg,https://commons.wikimedia.org/wiki/File%3AThimphu-Takin-Reservat-06-2015-gje.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Gerd_Eichmann"" title=""User:Gerd Eichmann"">Gerd Eichmann</a> / CC BY-SA 4.0"
Q922114,Günther's dik-dik,Madoqua guentheri,Günther's dik-dik,https://en.wikipedia.org/wiki/G%C3%BCnther's_dik-dik,0.684,,175.0,1.0,,Least Concern,838,https://upload.wikimedia.org/wikipedia/commons/e/e3/Guenther%27s_Dik-dik_%28Madoqua_guentheri_smithii%29_%287662529270%29.jpg,https://commons.wikimedia.org/wiki/File%3AGuenther%27s_Dik-dik_%28Madoqua_guentheri_smithii%29_%287662529270%29.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/65695019@N07"">Bernard DUPONT</a> from FRANCE / CC BY-SA 2.0"
Q111846,Brazilian three-banded armadillo,Tolypeutes tricinctus,Brazilian three-banded armadillo,https://en.wikipedia.org/wiki/Brazilian_three-banded_armadillo,,,,,,Vulnerable,1818,https://upload.wikimedia.org/wikipedia/commons/3/38/Brazilian_three-banded_armadillo_%28Tolypeutes_tricinctus%29%2C_Natural_History_Museum%2C_London%2C_Mammals_Gallery.JPG,https://commons.wikimedia.org/wiki/File%3ABrazilian_three-banded_armadillo_%28Tolypeutes_tricinctus%29%2C_Natural_History_Museum%2C_London%2C_Mammals_Gallery.JPG,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Mrjohncummings"" title=""User:Mrjohncummings"">John Cummings</a> / CC BY-SA 3.0"
Q306719,Usambara Shrew,Crocidura usambarae,Usambara shrew,https://en.wikipedia.org/wiki/Usambara_shrew,,,,,,Vulnerable,37,https://upload.wikimedia.org/wikipedia/commons/4/45/Myosorex_varius.png,https://commons.wikimedia.org/wiki/File%3AMyosorex_varius.png,CC BY 2.0,A. Robers / CC BY 2.0
Q1763864,Long-footed Rat,Tarsomys apoensis,Long-footed rat,https://en.wikipedia.org/wiki/Long-footed_rat,,,,,,Least Concern,45,https://upload.wikimedia.org/wikipedia/commons/3/39/Zyzomys_pedunculatus.jpg,https://commons.wikimedia.org/wiki/File%3AZyzomys_pedunculatus.jpg,CC BY-SA 2.0,Michael Barritt &amp; Karen May / CC BY-SA 2.0
Q585476,lesser horseshoe bat,Rhinolophus hipposideros,Lesser horseshoe bat,https://en.wikipedia.org/wiki/Lesser_horseshoe_bat,,,,,,Least Concern,719,https://upload.wikimedia.org/wikipedia/commons/6/6b/Bat%2820070605%29.jpg,https://commons.wikimedia.org/wiki/File%3ABat%2820070605%29.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Lylambda&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Lylambda (page does not exist)"">Lylambda (lylambda@gmail.com)</a> / CC BY-SA 3.0"
Q308785,Ruwenzori sun squirrel,Heliosciurus ruwenzorii,Ruwenzori sun squirrel,https://en.wikipedia.org/wiki/Ruwenzori_sun_squirrel,,,,,,Least Concern,43,https://upload.wikimedia.org/wikipedia/commons/e/eb/Heliosciurus_ruwenzorii_24181289_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File%3AHeliosciurus_ruwenzorii_24181289_%28cropped%29.jpg,CC BY 4.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/110005"">Paul Prior</a> / CC BY 4.0"
Q309022,Hipposideros lankadiva,Hipposideros lankadiva,Indian roundleaf bat,https://en.wikipedia.org/wiki/Indian_roundleaf_bat,,,,,,Least Concern,98,https://upload.wikimedia.org/wikipedia/commons/8/8e/Hipposideros_lankadiva_Kelaart%27s_leaf-nosed_bat_1.jpg,https://commons.wikimedia.org/wiki/File%3AHipposideros_lankadiva_Kelaart%27s_leaf-nosed_bat_1.jpg,CC BY 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Nyanatusita"" title=""User:Nyanatusita"">Nyanatusita</a> / CC BY 3.0"
Q25345,Mustela erminea,Mustela erminea,Stoat,https://en.wikipedia.org/wiki/Stoat,0.219,5.0,289.15625,6.0,,Least Concern,73294,https://upload.wikimedia.org/wikipedia/commons/c/cf/R%C3%B8yskatt_%28Mustela_erminea_erminea%29%2C_Lista%2C_Norway.jpg,https://commons.wikimedia.org/wiki/File%3AR%C3%B8yskatt_%28Mustela_erminea_erminea%29%2C_Lista%2C_Norway.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Marton_Berntsen&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Marton Berntsen (page does not exist)"">Marton Berntsen</a>, crop by <a href=""//commons.wikimedia.org/wiki/User:MPF"" title=""User:MPF"">User:MPF</a> / CC BY-SA 4.0"
Q1768845,Shamel's Horseshoe Bat,Rhinolophus shameli,Shamel's horseshoe bat,https://en.wikipedia.org/wiki/Shamel's_horseshoe_bat,,,,,,Least Concern,40,https://upload.wikimedia.org/wikipedia/commons/1/1c/Bat_%28PSF%29.jpg,https://commons.wikimedia.org/wiki/File%3ABat_%28PSF%29.jpg,Public domain,"<a href=""https://en.wikipedia.org/wiki/Pearson_Scott_Foresman"" class=""extiw"" title=""en:Pearson Scott Foresman"">Pearson Scott Foresman</a> / Public domain"
Q47910,Indian rhinoceros,Rhinoceros unicornis,Indian rhinoceros,https://en.wikipedia.org/wiki/Indian_rhinoceros,,,480.0,1.0,,Vulnerable,18812,https://upload.wikimedia.org/wikipedia/commons/7/77/Great-Indian-one-horned-rhinoceros-at-Kaziranga-national-park-in-Assam-India.jpg,https://commons.wikimedia.org/wiki/File%3AGreat-Indian-one-horned-rhinoceros-at-Kaziranga-national-park-in-Assam-India.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Mayank1704&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mayank1704 (page does not exist)"">Mayank1704</a> / CC BY-SA 4.0"
Q36135,clouded leopard,Neofelis nebulosa,Clouded leopard,https://en.wikipedia.org/wiki/Clouded_leopard,,,90.0,,,Vulnerable,18900,https://upload.wikimedia.org/wikipedia/commons/3/39/Neofelis_nebulosa%2C_Clouded_leopard.jpg,https://commons.wikimedia.org/wiki/File%3ANeofelis_nebulosa%2C_Clouded_leopard.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Rushenb"" title=""User:Rushenb"">Rushenb</a> / CC BY-SA 4.0"
Q577677,spotted-necked otter,Hydrictis maculicollis,Spotted-necked otter,https://en.wikipedia.org/wiki/Spotted-necked_otter,,,,,,Near Threatened,1328,https://upload.wikimedia.org/wikipedia/commons/7/7c/Spotted-necked_otter_1.jpg,https://commons.wikimedia.org/wiki/File%3ASpotted-necked_otter_1.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/93242958@N00"">derekkeats</a> / CC BY-SA 2.0"
Q217147,White-beaked dolphin,Lagenorhynchus albirostris,White-beaked dolphin,https://en.wikipedia.org/wiki/White-beaked_dolphin,,,304.375,,,Least Concern,886,https://upload.wikimedia.org/wikipedia/commons/f/f5/White-beaked_dolphins_%28Lagenorhynchus_albirostris%29_bow-riding_Eyjafjordur.jpg,https://commons.wikimedia.org/wiki/File%3AWhite-beaked_dolphins_%28Lagenorhynchus_albirostris%29_bow-riding_Eyjafjordur.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q180404,Cervus canadensis,Cervus canadensis,Elk,https://en.wikipedia.org/wiki/Elk,,,,,,Least Concern,34920,https://upload.wikimedia.org/wikipedia/commons/7/73/Jasper.Wapiti-Hirsch.P1033401.jpg,https://commons.wikimedia.org/wiki/File%3AJasper.Wapiti-Hirsch.P1033401.jpg,CC0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Membeth&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Membeth (page does not exist)"">Membeth</a> / CC0"
Q1761705,Red serow,Capricornis rubidus,Red serow,https://en.wikipedia.org/wiki/Red_serow,,,,,,Vulnerable,740,https://upload.wikimedia.org/wikipedia/commons/2/27/Capricornis_rubidus.jpg,https://commons.wikimedia.org/wiki/File%3ACapricornis_rubidus.jpg,CC BY 3.0,Simon J. Tonge simon.tonge@paigntonzoo.org.uk / CC BY 3.0
Q302595,Large false serotine,Hesperoptenus tomesi,Large false serotine,https://en.wikipedia.org/wiki/Large_false_serotine,,,,,,Vulnerable,24,https://upload.wikimedia.org/wikipedia/commons/5/59/Pipistrellus_flight2.jpg,https://commons.wikimedia.org/wiki/File%3APipistrellus_flight2.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Barracuda1983&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Barracuda1983 (page does not exist)"">Barracuda1983</a> / CC BY-SA 3.0"
Q302588,Peter's Trumpet-eared Bat,Phoniscus jagorii,Peters's trumpet-eared bat,https://en.wikipedia.org/wiki/Peters's_trumpet-eared_bat,,,,,,Least Concern,40,https://upload.wikimedia.org/wikipedia/commons/5/59/Pipistrellus_flight2.jpg,https://commons.wikimedia.org/wiki/File%3APipistrellus_flight2.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Barracuda1983&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Barracuda1983 (page does not exist)"">Barracuda1983</a> / CC BY-SA 3.0"
Q1766030,Zempoaltepec,Peromyscus melanocarpus,Black-wristed deer mouse,https://en.wikipedia.org/wiki/Black-wristed_deer_mouse,,,,,,Endangered,22,https://upload.wikimedia.org/wikipedia/commons/8/88/Peromyscus_melanocarpus_59624394.jpg,https://commons.wikimedia.org/wiki/File%3APeromyscus_melanocarpus_59624394.jpg,CC BY-SA 4.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/5772"">Juan Cruzado Cortés</a> / CC BY-SA 4.0"
Q1769866,Peters's fruit bat,Cynopterus luzoniensis,Peters's fruit bat,https://en.wikipedia.org/wiki/Peters's_fruit_bat,,,,,,Least Concern,69,https://upload.wikimedia.org/wikipedia/commons/1/1c/Bat_%28PSF%29.jpg,https://commons.wikimedia.org/wiki/File%3ABat_%28PSF%29.jpg,Public domain,"<a href=""https://en.wikipedia.org/wiki/Pearson_Scott_Foresman"" class=""extiw"" title=""en:Pearson Scott Foresman"">Pearson Scott Foresman</a> / Public domain"
