wikidata_id,scientific_name,wikipedia_title,source_url,mass_kg,lifespan_yr,gestation_days,litter_size,population_grp_size,max_speed_mph,hibernation_b,migration_b,continent,conservation_status,pageviews_30d,sound_url,image_url,image_file_page,image_license,image_attribution
Q33108,Eidolon helvum,Straw-coloured fruit bat,https://en.wikipedia.org/wiki/Straw-coloured_fruit_bat,0.255,21.8,164.4,1.08,50000,,0,1,,Near Threatened,924,,https://upload.wikimedia.org/wikipedia/commons/2/2f/Eidolon_helvum_fg01.JPG,https://commons.wikimedia.org/wiki/File%3AEidolon_helvum_fg01.JPG,CC BY-SA 2.5,"<a href=""//commons.wikimedia.org/wiki/User:Dysmachus"" title=""User:Dysmachus"">Fritz Geller-Grimm</a> / CC BY-SA 2.5"
Q838962,Hylobates agilis,Agile gibbon,https://en.wikipedia.org/wiki/Agile_gibbon,5.8,44,,1.02,,,0,0,Asia,Endangered,916,https://upload.wikimedia.org/wikipedia/commons/f/fb/Possible-Role-of-Mother-Daughter-Vocal-Interactions-on-the-Development-of-Species-Specific-Song-in-pone.0071432.s006.oga,https://upload.wikimedia.org/wikipedia/commons/4/4d/Agilegibbon.jpg,https://commons.wikimedia.org/wiki/File%3AAgilegibbon.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Julielangford"" title=""User:Julielangford"">Julielangford</a> / CC BY-SA 3.0"
Q844662,Melogale personata,Burmese ferret-badger,https://en.wikipedia.org/wiki/Burmese_ferret-badger,1.8,,,2.5,,,0,0,Asia,Least Concern,915,,https://upload.wikimedia.org/wikipedia/commons/3/3d/Melogale_personata_-_Museo_Civico_di_Storia_Naturale_Giacomo_Doria_-_Genoa%2C_Italy_-_DSC02624.JPG,https://commons.wikimedia.org/wiki/File%3AMelogale_personata_-_Museo_Civico_di_Storia_Naturale_Giacomo_Doria_-_Genoa%2C_Italy_-_DSC02624.JPG,CC0,"<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a> / CC0"
Q820184,Redunca fulvorufula,Mountain reedbuck,https://en.wikipedia.org/wiki/Mountain_reedbuck,29.4,12.3,223,,,,0,,Africa,Endangered,902,https://upload.wikimedia.org/wikipedia/commons/9/96/Mountain_Reedbuck_%28Redunca_fulvorufula%29_%28W1CDR0001145_BD24%29.ogg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Southern_Mountain_Reedbuck_%28Redunca_fulvorufula%29_%2833043612376%29.jpg,https://commons.wikimedia.org/wiki/File%3ASouthern_Mountain_Reedbuck_%28Redunca_fulvorufula%29_%2833043612376%29.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/65695019@N07"">Bernard DUPONT</a> from FRANCE / CC BY-SA 2.0"
Q747238,Conepatus humboldtii,Humboldt's hog-nosed skunk,https://en.wikipedia.org/wiki/Humboldt's_hog-nosed_skunk,1.1,,,3.49,,,0,0,South America,Least Concern,897,,https://upload.wikimedia.org/wikipedia/commons/1/1a/Zorrillo.jpg,https://commons.wikimedia.org/wiki/File%3AZorrillo.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external free"" href=""https://www.flickr.com/people/payayita/"">https://www.flickr.com/people/payayita/</a> / CC BY-SA 2.0"
Q210088,Dactylopsila trivirgata,Striped possum,https://en.wikipedia.org/wiki/Striped_possum,0.413,9.6,,1.54,,,0,,,Least Concern,894,,https://upload.wikimedia.org/wikipedia/commons/c/ce/Striped_Possum_on_bananas_edited.jpg,https://commons.wikimedia.org/wiki/File%3AStriped_Possum_on_bananas_edited.jpg,CC BY-SA 3.0,Jacqui Rock / CC BY-SA 3.0
Q253966,Acomys cahirinus,Cairo spiny mouse,https://en.wikipedia.org/wiki/Cairo_spiny_mouse,0.041,5,38.5,2.43,,,0,0,,Least Concern,890,,https://upload.wikimedia.org/wikipedia/commons/5/53/Common_spiny_mouse.JPG,https://commons.wikimedia.org/wiki/File%3ACommon_spiny_mouse.JPG,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Mickeysamuni"" title=""User:Mickeysamuni"">Mickey Samuni-Blank</a> / CC BY-SA 3.0"
Q326994,Marmota baibacina,Gray marmot,https://en.wikipedia.org/wiki/Gray_marmot,,,40,5.99,,,1,0,Asia,Least Concern,890,,https://upload.wikimedia.org/wikipedia/commons/1/13/Marmota_baibacina.jpg,https://commons.wikimedia.org/wiki/File%3AMarmota_baibacina.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Alastair_Rae"" title=""User:Alastair Rae"">Alastair Rae</a> / CC BY-SA 3.0"
Q840762,Atelerix algirus,North African hedgehog,https://en.wikipedia.org/wiki/North_African_hedgehog,0.904,7,39.2,2.5,,,0,0,,Least Concern,889,,https://upload.wikimedia.org/wikipedia/commons/8/8a/Atelerix_algirus.jpg,https://commons.wikimedia.org/wiki/File%3AAtelerix_algirus.jpg,CC BY-SA 3.0,"Conselleria de Medi Ambient i Mobilitat, Govern des Illes Balears / CC BY-SA 3.0"
Q217147,Lagenorhynchus albirostris,White-beaked dolphin,https://en.wikipedia.org/wiki/White-beaked_dolphin,186.6,,365,1,300,,0,1,,Least Concern,886,,https://upload.wikimedia.org/wikipedia/commons/f/f5/White-beaked_dolphins_%28Lagenorhynchus_albirostris%29_bow-riding_Eyjafjordur.jpg,https://commons.wikimedia.org/wiki/File%3AWhite-beaked_dolphins_%28Lagenorhynchus_albirostris%29_bow-riding_Eyjafjordur.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q1353785,Sus verrucosus,Javan warty pig,https://en.wikipedia.org/wiki/Javan_warty_pig,89.4,14,121.7,5.47,,,0,,Asia,Endangered,881,,https://upload.wikimedia.org/wikipedia/commons/5/53/Sus_verrucosus_in_PCBA.jpg,https://commons.wikimedia.org/wiki/File%3ASus_verrucosus_in_PCBA.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Adyah_Ningtyas&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Adyah Ningtyas (page does not exist)"">Adyah Ningtyas</a> / CC BY-SA 4.0"
Q629227,Berardius arnuxii,Arnoux's beaked whale,https://en.wikipedia.org/wiki/Arnoux's_beaked_whale,7000,,304.2,,,,0,1,,Least Concern,877,,https://upload.wikimedia.org/wikipedia/commons/2/2f/Berardius_arnuxii_2.jpg,https://commons.wikimedia.org/wiki/File%3ABerardius_arnuxii_2.jpg,CC BY-SA 4.0,Jörg Mazur / CC BY-SA 4.0
Q194252,Dasyurus geoffroii,Western quoll,https://en.wikipedia.org/wiki/Western_quoll,1.1,5,17.7,5.47,,,0,0,Oceania,Near Threatened,873,,https://upload.wikimedia.org/wikipedia/commons/3/38/Chuditch_at_Caversham_Wildlife_Park.png,https://commons.wikimedia.org/wiki/File%3AChuditch_at_Caversham_Wildlife_Park.png,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Quollism&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Quollism (page does not exist)"">S J Bennett</a> / CC BY-SA 3.0"
Q876491,Microcebus murinus,Gray mouse lemur,https://en.wikipedia.org/wiki/Gray_mouse_lemur,0.069,15.5,60.3,2,3.5,,1,0,Africa,Least Concern,871,https://upload.wikimedia.org/wikipedia/commons/d/d5/Microcebus_murinus_vocalization_001.ogg,https://upload.wikimedia.org/wikipedia/commons/1/10/Gray_Mouse_Lemur_1.JPG,https://commons.wikimedia.org/wiki/File%3AGray_Mouse_Lemur_1.JPG,CC BY-SA 3.0,photographer: Gabriella Skollar / CC BY-SA 3.0
Q1143192,Galago moholi,Mohol bushbaby,https://en.wikipedia.org/wiki/Mohol_bushbaby,0.192,16.5,122.3,1.6,,,0,0,Africa,Least Concern,864,https://upload.wikimedia.org/wikipedia/commons/7/73/Galago_moholi%2C_3_min_35_s%2C_voorstedelike_Pretoria%2C_19-2-2018%2C_9h45nm.mp3,https://upload.wikimedia.org/wikipedia/commons/5/51/The_Mohol_bushbaby_%28Galago_moholi%29%2C_crop.jpg,https://commons.wikimedia.org/wiki/File%3AThe_Mohol_bushbaby_%28Galago_moholi%29%2C_crop.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:KunRiskun&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:KunRiskun (page does not exist)"">Andrey Giljov</a> / CC BY-SA 4.0"
Q226933,Lagorchestes hirsutus,Rufous hare-wallaby,https://en.wikipedia.org/wiki/Rufous_hare-wallaby,1.4,8,,1,,,0,0,Oceania,Near Threatened,864,,https://upload.wikimedia.org/wikipedia/commons/6/69/Lagorchestes_hirsutus_%2840007266231%29_2.jpg,https://commons.wikimedia.org/wiki/File%3ALagorchestes_hirsutus_%2840007266231%29_2.jpg,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/25401497@N02"">Donald Hobern</a> from Copenhagen, Denmark / CC BY 2.0"
Q756108,Nyctalus lasiopterus,Greater noctule bat,https://en.wikipedia.org/wiki/Greater_noctule_bat,0.046,,,1.82,,,1,1,,Vulnerable,862,,https://upload.wikimedia.org/wikipedia/commons/c/c9/GreaterNoctule.JPG,https://commons.wikimedia.org/wiki/File%3AGreaterNoctule.JPG,CC BY 2.5,"The original uploader was <a href=""https://en.wikipedia.org/wiki/User:Nicolharper"" class=""extiw"" title=""wikipedia:User:Nicolharper"">Nicolharper</a> at <a href=""https://en.wikipedia.org/wiki/"" class=""extiw"" title=""wikipedia:"">English Wikipedia</a>. / CC BY 2.5"
Q583362,Alouatta seniculus,Colombian red howler,https://en.wikipedia.org/wiki/Colombian_red_howler,6.4,25,189.9,1.42,,,0,0,South America,Least Concern,855,,https://upload.wikimedia.org/wikipedia/commons/7/70/Alouatta_seniculus_Sorocaba.JPG,https://commons.wikimedia.org/wiki/File%3AAlouatta_seniculus_Sorocaba.JPG,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Miguelrangeljr"" title=""User:Miguelrangeljr"">Miguelrangeljr</a> / CC BY-SA 3.0"
Q548442,Redunca redunca,Bohor reedbuck,https://en.wikipedia.org/wiki/Bohor_reedbuck,43.3,18,228.1,1,,,0,1,Africa,Least Concern,854,,https://upload.wikimedia.org/wikipedia/commons/6/6f/2009-reedbuck.jpg,https://commons.wikimedia.org/wiki/File%3A2009-reedbuck.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Yathin_sk"" title=""User:Yathin sk"">Yathin S Krishnappa</a> / CC BY-SA 3.0"
Q692268,Trachypithecus phayrei,Phayre's leaf monkey,https://en.wikipedia.org/wiki/Phayre's_leaf_monkey,7.7,,180.6,1,,,0,0,Asia,Endangered,852,,https://upload.wikimedia.org/wikipedia/commons/2/27/%E0%A6%B2%E0%A6%BE%E0%A6%89%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%9B%E0%A6%A1%E0%A6%BC%E0%A6%BE%E0%A6%B0_%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8_%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0_-_%E0%A6%9A%E0%A6%B6%E0%A6%AE%E0%A6%BE%E0%A6%AA%E0%A6%B0%E0%A6%BE_%E0%A6%B9%E0%A6%A8%E0%A7%81%E0%A6%AE%E0%A6%BE%E0%A6%A8_02.jpg,https://commons.wikimedia.org/wiki/File%3A%E0%A6%B2%E0%A6%BE%E0%A6%89%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%9B%E0%A6%A1%E0%A6%BC%E0%A6%BE%E0%A6%B0_%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8_%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0_-_%E0%A6%9A%E0%A6%B6%E0%A6%AE%E0%A6%BE%E0%A6%AA%E0%A6%B0%E0%A6%BE_%E0%A6%B9%E0%A6%A8%E0%A7%81%E0%A6%AE%E0%A6%BE%E0%A6%A8_02.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Kamrul095&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Kamrul095 (page does not exist)"">Kamrul</a> / CC BY-SA 4.0"
Q43230,Genetta tigrina,Cape genet,https://en.wikipedia.org/wiki/Cape_genet,2.1,15,71.5,2.76,,,0,0,Africa,Least Concern,848,,https://upload.wikimedia.org/wikipedia/commons/3/37/Large-spotted_Genet_%28Genetta_tigrina%29_%2817356502041%29_%28crop%29.jpg,https://commons.wikimedia.org/wiki/File%3ALarge-spotted_Genet_%28Genetta_tigrina%29_%2817356502041%29_%28crop%29.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/65695019@N07"">Bernard Dupont</a> from FRANCE / CC BY-SA 2.0"
Q1049623,Pteropus livingstonii,3,https://en.wikipedia.org/wiki/Livingstone's_fruit_bat,0.734,,152.1,1,,,0,1,Africa,Endangered,845,,https://upload.wikimedia.org/wikipedia/commons/c/ca/Bristol.zoo.livfruitbat.arp.jpg,https://commons.wikimedia.org/wiki/File%3ABristol.zoo.livfruitbat.arp.jpg,Public domain,Adrian Pingstone / Public domain
Q922114,Madoqua guentheri,Günther's dik-dik,https://en.wikipedia.org/wiki/G%C3%BCnther's_dik-dik,4.6,14,175,0.98,,,0,0,Africa,Least Concern,838,,https://upload.wikimedia.org/wikipedia/commons/e/e3/Guenther%27s_Dik-dik_%28Madoqua_guentheri_smithii%29_%287662529270%29.jpg,https://commons.wikimedia.org/wiki/File%3AGuenther%27s_Dik-dik_%28Madoqua_guentheri_smithii%29_%287662529270%29.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/65695019@N07"">Bernard DUPONT</a> from FRANCE / CC BY-SA 2.0"
Q1075133,Piliocolobus badius,Western red colobus,https://en.wikipedia.org/wiki/Western_red_colobus,8.4,,151.4,1,33.6,,0,0,Africa,Endangered,835,,https://upload.wikimedia.org/wikipedia/commons/a/ab/Western_Red_Colobus_Monkey_%2832257813804%29.jpg,https://commons.wikimedia.org/wiki/File%3AWestern_Red_Colobus_Monkey_%2832257813804%29.jpg,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/145489125@N03"">peterichman</a> from York, Yorkshire / CC BY 2.0"
Q535406,Sus celebensis,Celebes warty pig,https://en.wikipedia.org/wiki/Celebes_warty_pig,53.8,,126,3.24,,,0,0,Asia,Near Threatened,833,,https://upload.wikimedia.org/wikipedia/commons/7/7d/Sus_celebensis.png,https://commons.wikimedia.org/wiki/File%3ASus_celebensis.png,Public domain,H. Schlegel / Public domain
Q1366839,Ochotona curzoniae,Plateau pika,https://en.wikipedia.org/wiki/Plateau_pika,0.159,,22.5,4.39,,,0,0,Asia,Least Concern,832,,https://upload.wikimedia.org/wikipedia/commons/1/1c/Plateau_pika_of_the_Tibetan_Plateau.jpg,https://commons.wikimedia.org/wiki/File%3APlateau_pika_of_the_Tibetan_Plateau.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Kunsang&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Kunsang (page does not exist)"">Kunsang</a> / CC BY-SA 3.0"
Q209582,Petrogale penicillata,Brush-tailed rock-wallaby,https://en.wikipedia.org/wiki/Brush-tailed_rock-wallaby,6.9,14.4,31,1,,,0,0,Oceania,Vulnerable,826,,https://upload.wikimedia.org/wikipedia/commons/9/90/Petrogale_penicillata_6.jpg,https://commons.wikimedia.org/wiki/File%3APetrogale_penicillata_6.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/37103729@N02"">Doug Beckers</a> from Killcare Heights, Australia / CC BY-SA 2.0"
Q194198,Planigale ingrami,Long-tailed planigale,https://en.wikipedia.org/wiki/Long-tailed_planigale,0.006,1.3,,7.48,,,0,0,Oceania,Least Concern,821,,https://upload.wikimedia.org/wikipedia/commons/f/f0/Long-tailed_planigale.jpg,https://commons.wikimedia.org/wiki/File%3ALong-tailed_planigale.jpg,CC BY 4.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/people/donna90673"">Donna Belder</a> / CC BY 4.0"
Q920382,Jaculus jaculus,Lesser Egyptian jerboa,https://en.wikipedia.org/wiki/Lesser_Egyptian_jerboa,0.06,6,33.5,3.24,,,0,0,,Least Concern,814,,https://upload.wikimedia.org/wikipedia/commons/6/66/Jaculus_jaculus.jpg,https://commons.wikimedia.org/wiki/File%3AJaculus_jaculus.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Elias_Neideck&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Elias Neideck (page does not exist)"">Elias Neideck</a> / CC BY-SA 3.0"
Q663728,Hylobates moloch,Silvery gibbon,https://en.wikipedia.org/wiki/Silvery_gibbon,5.9,,241.2,1,,,0,0,Asia,Endangered,809,,https://upload.wikimedia.org/wikipedia/commons/e/e8/Moloch-20210525-Ctb.jpg,https://commons.wikimedia.org/wiki/File%3AMoloch-20210525-Ctb.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Hamas_Fathani&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Hamas Fathani (page does not exist)"">Hamas Fathani</a> / CC BY-SA 4.0"
Q934586,Saguinus geoffroyi,Geoffroy's tamarin,https://en.wikipedia.org/wiki/Geoffroy's_tamarin,0.492,,,1.97,,,0,0,,Near Threatened,806,,https://upload.wikimedia.org/wikipedia/commons/d/df/Geoffroy%27s_tamarin_%28Saguinus_geoffroyi%29_2.jpg,https://commons.wikimedia.org/wiki/File%3AGeoffroy%27s_tamarin_%28Saguinus_geoffroyi%29_2.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q286483,Nomascus concolor,Black crested gibbon,https://en.wikipedia.org/wiki/Black_crested_gibbon,6.4,44.1,205.8,1.01,,,0,0,Asia,Critically Endangered,799,,https://upload.wikimedia.org/wikipedia/commons/8/86/Nomascus_concolor.jpg,https://commons.wikimedia.org/wiki/File%3ANomascus_concolor.jpg,CC0,James Eaton / CC0
Q631822,Apodemus agrarius,Striped field mouse,https://en.wikipedia.org/wiki/Striped_field_mouse,0.021,4,19.9,5.64,,,0,0,,Least Concern,796,,https://upload.wikimedia.org/wikipedia/commons/1/13/Myszarka_polna.jpg,https://commons.wikimedia.org/wiki/File%3AMyszarka_polna.jpg,CC BY-SA 2.5,"<a href=""//commons.wikimedia.org/wiki/User:Gower"" title=""User:Gower"">Adrian Tync</a> / CC BY-SA 2.5"
Q756196,Raphicerus melanotis,Cape grysbok,https://en.wikipedia.org/wiki/Cape_grysbok,10.5,14,,,,,0,0,Africa,Least Concern,792,,https://upload.wikimedia.org/wikipedia/commons/6/6f/Southafrica-capegrysbok.jpg,https://commons.wikimedia.org/wiki/File%3ASouthafrica-capegrysbok.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Jimfbleak"" title=""User:Jimfbleak"">Jimfbleak</a>, <a href=""https://en.wikipedia.org/wiki/User:Jimfbleak"" class=""extiw"" title=""wikipedia:User:Jimfbleak"">Jimfbleak</a> at <a href=""https://en.wikipedia.org/wiki/"" class=""extiw"" title=""wikipedia:"">English Wikipedia</a> / CC BY-SA 3.0"
Q755744,Cephalophus silvicultor,Yellow-backed duiker,https://en.wikipedia.org/wiki/Yellow-backed_duiker,62,17.3,234.4,1,,,0,0,Africa,Near Threatened,792,,https://upload.wikimedia.org/wikipedia/commons/4/47/Cephalophus_sylvicultor_sylvicultor2.jpg,https://commons.wikimedia.org/wiki/File%3ACephalophus_sylvicultor_sylvicultor2.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Raul654"" title=""User:Raul654"">Raul654</a> / CC BY-SA 3.0"
Q209141,Dendrolagus inustus,Grizzled tree-kangaroo,https://en.wikipedia.org/wiki/Grizzled_tree-kangaroo,12.6,20,,1.11,,,0,,Oceania,Vulnerable,789,,https://upload.wikimedia.org/wikipedia/commons/5/55/Dendrolague.jpg,https://commons.wikimedia.org/wiki/File%3ADendrolague.jpg,Public domain,"<bdi><a href=""https://en.wikipedia.org/wiki/en:John_Gould"" class=""extiw"" title=""w:en:John Gould""><span title=""English ornithologist (1804–1881)"">John Gould</span></a></bdi> / Public domain"
Q1091763,Pteropus rodricensis,Rodrigues flying fox,https://en.wikipedia.org/wiki/Rodrigues_flying_fox,0.256,30,154.2,1,100,,0,0,Africa,Endangered,784,,https://upload.wikimedia.org/wikipedia/commons/b/b9/Pteropus_rodricensis.jpg,https://commons.wikimedia.org/wiki/File%3APteropus_rodricensis.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Vauxford"" title=""User:Vauxford"">Vauxford</a> / CC BY-SA 4.0"
Q856653,Lepus othus,Alaskan hare,https://en.wikipedia.org/wiki/Alaskan_hare,4.8,,46,6.15,,,0,0,North America,Least Concern,784,,https://upload.wikimedia.org/wikipedia/commons/d/d5/Arctic_Hare.jpg,https://commons.wikimedia.org/wiki/File%3AArctic_Hare.jpg,Public domain,"<table class=""layouttemplate sourcetemplate"" style=""width:100%; clear:both; text-align:center; margin:0.5em auto; box-sizing: border-box; padding: 0; border-spacing: 8px; background-color: var(--background-color-neutral-subtle, #f6f7f5); color: var(--color-base, #202122); border: var(--border-subtle, 1px solid #555555);"" dir=""ltr"" lang=""en"">

<tbody><tr>
<td><span typeof=""mw:File""><a href=""//commons.wikimedia.org/wiki/File:USFWS_alt_graphic_A.svg"" class=""mw-file-description""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/USFWS_alt_graphic_A.svg/120px-USFWS_alt_graphic_A.svg.png"" decoding=""async"" width=""120"" height=""42"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/USFWS_alt_graphic_A.svg/250px-USFWS_alt_graphic_A.svg.png 1.5x"" data-file-width=""88"" data-file-height=""31""></a></span>
</td>
<td>This image originates from the <a rel=""nofollow"" class=""external text"" href=""https://digitalmedia.fws.gov/cdm/"">National Digital Library</a> of the <a href=""https://en.wikipedia.org/wiki/United_States_Fish_and_Wildlife_Service"" class=""extiw"" title=""w:United States Fish and Wildlife Service"">United States Fish and Wildlife Service</a> <br>at <a rel=""nofollow"" class=""external text"" href=""https://digitalmedia.fws.gov/cdm/singleitem/collection/natdiglib/id/4870/rec/1"">this page</a><br>
<p><small>This tag does not indicate the copyright status of the attached work. <span style=""white-space:nowrap"">A normal <a href=""//commons.wikimedia.org/wiki/Special:MyLanguage/Commons:Copyright_tags"" title=""Special:MyLanguage/Commons:Copyright tags"">copyright tag</a> is still required.</span> <span style=""white-space:nowrap"">See <a href=""//commons.wikimedia.org/wiki/Special:MyLanguage/Commons:Licensing"" title=""Special:MyLanguage/Commons:Licensing"">Commons:Licensing</a>.</span></small><br><small>See <a href=""//commons.wikimedia.org/wiki/Category:Images_from_the_United_States_Fish_and_Wildlife_Service"" title=""Category:Images from the United States Fish and Wildlife Service"">Category:Images from the United States Fish and Wildlife Service</a>.</small>
</p>
</td></tr></tbody></table> / Public domain"
Q688635,Conepatus semistriatus,Striped hog-nosed skunk,https://en.wikipedia.org/wiki/Striped_hog-nosed_skunk,2,,,3.49,,,0,,,Least Concern,783,,https://upload.wikimedia.org/wikipedia/commons/9/96/Conepatus_semistriatus_-_Museo_Civico_di_Storia_Naturale_Giacomo_Doria_-_Genoa%2C_Italy_-_DSC02689.JPG,https://commons.wikimedia.org/wiki/File%3AConepatus_semistriatus_-_Museo_Civico_di_Storia_Naturale_Giacomo_Doria_-_Genoa%2C_Italy_-_DSC02689.JPG,CC0,"<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a> / CC0"
Q301053,Hylobates pileatus,Pileated gibbon,https://en.wikipedia.org/wiki/Pileated_gibbon,5.5,36,200.2,1,4,,0,0,Asia,Endangered,781,https://upload.wikimedia.org/wikipedia/commons/4/4d/Hylobates-pileatus-pileated-gibbon-calling-singing-1.oga,https://upload.wikimedia.org/wikipedia/commons/4/4a/At_the_Psychiatrist_%282926544583%29.jpg,https://commons.wikimedia.org/wiki/File%3AAt_the_Psychiatrist_%282926544583%29.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/25691430@N04"">Harald Hoyer</a> from Schwerin, Germany / CC BY-SA 2.0"
Q902876,Euphractus sexcinctus,Six-banded armadillo,https://en.wikipedia.org/wiki/Six-banded_armadillo,4.7,18.8,64.7,1.73,,,0,0,South America,Least Concern,759,,https://upload.wikimedia.org/wikipedia/commons/5/5b/Six-banded_armadillo_%28Euphractus_sexcinctus%29.JPG,https://commons.wikimedia.org/wiki/File%3ASix-banded_armadillo_%28Euphractus_sexcinctus%29.JPG,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
